song,performer,week_id,week_position,previous_week_position,peak_position,weeks_on_chart,year
"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,6/1/2019,20,15.0,2,15,2019
Come & Go,Juice WRLD x Marshmello,10/31/2020,22,21.0,2,15,2020
Shallow,Lady Gaga & Bradley Cooper,1/19/2019,23,29.0,5,15,2019
Rain On Me,Lady Gaga & Ariana Grande,9/12/2020,34,55.0,1,15,2020
Please Me,Cardi B & Bruno Mars,6/8/2019,35,33.0,3,15,2019
Popstar,DJ Khaled Featuring Drake,11/7/2020,54,46.0,3,15,2020
Stuck With U,Ariana Grande & Justin Bieber,8/29/2020,90,79.0,1,15,2020
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,6/29/2019,1,1.0,1,16,2019
Rockstar,DaBaby Featuring Roddy Ricch,8/15/2020,2,2.0,1,16,2020
Bad Guy,Billie Eilish,7/27/2019,2,2.0,2,16,2019
Blinding Lights,The Weeknd,3/28/2020,2,4.0,2,16,2020
34+35,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,2/27/2021,2,6.0,2,16,2021
Senorita,Shawn Mendes & Camila Cabello,10/19/2019,3,2.0,1,16,2019
Circles,Post Malone,12/28/2019,3,2.0,1,16,2019
Savage,Megan Thee Stallion,7/11/2020,4,2.0,1,16,2020
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,2/16/2019,4,3.0,1,16,2019
Roses,SAINt JHN,7/18/2020,5,5.0,4,16,2020
Save Your Tears,The Weeknd & Ariana Grande,4/24/2021,5,6.0,4,16,2021
Say So,Doja Cat Featuring Nicki Minaj,5/2/2020,5,5.0,5,16,2020
Sucker,Jonas Brothers,6/29/2019,6,4.0,1,16,2019
Ran$om,Lil Tecca,9/28/2019,6,6.0,4,16,2019
"10,000 Hours",Dan + Shay & Justin Bieber,2/1/2020,6,7.0,4,16,2020
Roxanne,Arizona Zervas,2/29/2020,6,7.0,4,16,2020
Dance Monkey,Tones And I,2/1/2020,7,8.0,7,16,2020
Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,10/10/2020,8,9.0,7,16,2020
Positions,Ariana Grande,2/20/2021,9,7.0,1,16,2021
7 Rings,Ariana Grande,5/18/2019,10,6.0,1,16,2019
Someone You Loved,Lewis Capaldi,9/7/2019,13,11.0,11,16,2019
Dakiti,Bad Bunny & Jhay Cortez,2/27/2021,21,19.0,5,16,2021
Come & Go,Juice WRLD x Marshmello,11/7/2020,24,22.0,2,16,2020
Shallow,Lady Gaga & Bradley Cooper,1/26/2019,24,23.0,5,16,2019
"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,6/8/2019,25,20.0,2,16,2019
Rain On Me,Lady Gaga & Ariana Grande,9/19/2020,37,34.0,1,16,2020
Please Me,Cardi B & Bruno Mars,6/15/2019,42,35.0,3,16,2019
Popstar,DJ Khaled Featuring Drake,11/14/2020,62,54.0,3,16,2020
Stuck With U,Ariana Grande & Justin Bieber,9/5/2020,89,90.0,1,16,2020
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,7/6/2019,1,1.0,1,17,2019
Blinding Lights,The Weeknd,4/4/2020,1,2.0,1,17,2020
Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,10/17/2020,1,8.0,1,17,2020
Rockstar,DaBaby Featuring Roddy Ricch,8/22/2020,2,2.0,1,17,2020
Senorita,Shawn Mendes & Camila Cabello,10/26/2019,2,3.0,1,17,2019
Bad Guy,Billie Eilish,8/3/2019,2,2.0,2,17,2019
Savage,Megan Thee Stallion,7/18/2020,4,4.0,1,17,2020
34+35,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,3/6/2021,4,2.0,2,17,2021
Ran$om,Lil Tecca,10/5/2019,4,6.0,4,17,2019
Circles,Post Malone,1/4/2020,5,3.0,1,17,2020
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,2/23/2019,5,4.0,1,17,2019
Sucker,Jonas Brothers,7/6/2019,6,6.0,1,17,2019
Save Your Tears,The Weeknd & Ariana Grande,5/1/2021,6,5.0,4,17,2021
"10,000 Hours",Dan + Shay & Justin Bieber,2/8/2020,6,6.0,4,17,2020
Roxanne,Arizona Zervas,3/7/2020,6,6.0,4,17,2020
Say So,Doja Cat Featuring Nicki Minaj,5/9/2020,6,5.0,5,17,2020
Dance Monkey,Tones And I,2/8/2020,7,7.0,7,17,2020
Roses,SAINt JHN,7/25/2020,8,5.0,4,17,2020
Positions,Ariana Grande,2/27/2021,10,9.0,1,17,2021
7 Rings,Ariana Grande,5/25/2019,11,10.0,1,17,2019
Someone You Loved,Lewis Capaldi,9/14/2019,11,13.0,11,17,2019
Dakiti,Bad Bunny & Jhay Cortez,3/6/2021,16,21.0,5,17,2021
Shallow,Lady Gaga & Bradley Cooper,2/2/2019,24,24.0,5,17,2019
Come & Go,Juice WRLD x Marshmello,11/14/2020,31,24.0,2,17,2020
"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,6/15/2019,31,25.0,2,17,2019
Rain On Me,Lady Gaga & Ariana Grande,9/26/2020,37,37.0,1,17,2020
Please Me,Cardi B & Bruno Mars,6/22/2019,51,42.0,3,17,2019
Popstar,DJ Khaled Featuring Drake,11/21/2020,64,62.0,3,17,2020
Dance Monkey,Tones And I,1/18/2020,7,7.0,7,14,2020
Blinding Lights,The Weeknd,3/14/2020,7,8.0,7,14,2020
Say So,Doja Cat Featuring Nicki Minaj,4/18/2020,8,7.0,7,14,2020
Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,9/26/2020,8,9.0,7,14,2020
Someone You Loved,Lewis Capaldi,8/24/2019,14,17.0,14,14,2019
"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,5/25/2019,15,15.0,2,14,2019
7 Rings,Ariana Grande,6/15/2019,13,14.0,1,20,2019
"10,000 Hours",Dan + Shay & Justin Bieber,2/29/2020,13,9.0,4,20,2020
Positions,Ariana Grande,3/20/2021,15,11.0,1,20,2021
Shallow,Lady Gaga & Bradley Cooper,2/23/2019,18,24.0,5,20,2019
Dakiti,Bad Bunny & Jhay Cortez,3/27/2021,22,23.0,5,20,2021
"Break Up With Your Girlfriend, I'm Bored",Ariana Grande,7/6/2019,49,41.0,2,20,2019
Come & Go,Juice WRLD x Marshmello,12/5/2020,60,47.0,2,20,2020
Rain On Me,Lady Gaga & Ariana Grande,10/17/2020,65,55.0,1,20,2020
Please Me,Cardi B & Bruno Mars,7/13/2019,72,65.0,3,20,2019
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,8/3/2019,1,1.0,1,21,2019
Blinding Lights,The Weeknd,5/2/2020,1,1.0,1,21,2020
Bad Guy,Billie Eilish,8/31/2019,2,1.0,1,21,2019
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,3/23/2019,2,4.0,1,21,2019
Senorita,Shawn Mendes & Camila Cabello,11/23/2019,3,3.0,1,21,2019
Someone You Loved,Lewis Capaldi,10/12/2019,3,3.0,3,21,2019
Sicko Mode,Travis Scott,1/5/2019,4,3.0,1,21,2019
Circles,Post Malone,2/1/2020,4,3.0,1,21,2020
Rockstar,DaBaby Featuring Roddy Ricch,9/19/2020,4,4.0,1,21,2020
Say So,Doja Cat Featuring Nicki Minaj,6/6/2020,5,2.0,1,21,2020
Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,11/14/2020,6,8.0,1,21,2020
Roses,SAINt JHN,8/22/2020,6,5.0,4,21,2020
Dance Monkey,Tones And I,3/7/2020,7,4.0,4,21,2020
Sucker,Jonas Brothers,8/3/2019,8,8.0,1,21,2019
Ran$om,Lil Tecca,11/2/2019,8,7.0,4,21,2019
Save Your Tears,The Weeknd & Ariana Grande,5/29/2021,9,4.0,1,21,2021
Roxanne,Arizona Zervas,4/4/2020,10,6.0,4,21,2020
34+35,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,4/3/2021,11,9.0,2,21,2021
Savage,Megan Thee Stallion,8/15/2020,13,9.0,1,21,2020
7 Rings,Ariana Grande,6/22/2019,16,13.0,1,21,2019
"10,000 Hours",Dan + Shay & Justin Bieber,3/7/2020,16,13.0,4,21,2020
Positions,Ariana Grande,3/27/2021,17,15.0,1,21,2021
Shallow,Lady Gaga & Bradley Cooper,3/2/2019,21,18.0,5,21,2019
Dakiti,Bad Bunny & Jhay Cortez,4/3/2021,28,22.0,5,21,2021
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,8/10/2019,1,1.0,1,22,2019
Shallow,Lady Gaga & Bradley Cooper,3/9/2019,1,21.0,1,22,2019
Blinding Lights,The Weeknd,5/9/2020,2,1.0,1,22,2020
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,3/30/2019,3,2.0,1,22,2019
Bad Guy,Billie Eilish,9/7/2019,3,2.0,1,22,2019
Circles,Post Malone,2/8/2020,3,4.0,1,22,2020
Sicko Mode,Travis Scott,1/12/2019,4,4.0,1,22,2019
Rockstar,DaBaby Featuring Roddy Ricch,9/26/2020,4,4.0,1,22,2020
Say So,Doja Cat Featuring Nicki Minaj,6/13/2020,4,5.0,1,22,2020
Someone You Loved,Lewis Capaldi,10/19/2019,5,3.0,3,22,2019
Senorita,Shawn Mendes & Camila Cabello,11/30/2019,6,3.0,1,22,2019
Roses,SAINt JHN,8/29/2020,8,6.0,4,22,2020
Dance Monkey,Tones And I,3/14/2020,8,7.0,4,22,2020
Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,11/21/2020,9,6.0,1,22,2020
Sucker,Jonas Brothers,8/10/2019,9,8.0,1,22,2019
Roxanne,Arizona Zervas,4/11/2020,11,10.0,4,22,2020
Ran$om,Lil Tecca,11/9/2019,13,8.0,4,22,2019
34+35,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,4/10/2021,14,11.0,2,22,2021
Savage,Megan Thee Stallion,8/22/2020,16,13.0,1,22,2020
7 Rings,Ariana Grande,6/29/2019,19,16.0,1,22,2019
"10,000 Hours",Dan + Shay & Justin Bieber,3/14/2020,20,16.0,4,22,2020
Positions,Ariana Grande,4/3/2021,21,17.0,1,22,2021
Dakiti,Bad Bunny & Jhay Cortez,4/10/2021,27,28.0,5,22,2021
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,8/17/2019,1,1.0,1,23,2019
Blinding Lights,The Weeknd,5/16/2020,3,2.0,1,23,2020
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,4/6/2019,3,3.0,1,23,2019
Bad Guy,Billie Eilish,9/14/2019,3,3.0,1,23,2019
Circles,Post Malone,2/15/2020,3,3.0,1,23,2020
Someone You Loved,Lewis Capaldi,10/26/2019,3,5.0,3,23,2019
Sicko Mode,Travis Scott,1/19/2019,4,4.0,1,23,2019
Say So,Doja Cat Featuring Nicki Minaj,6/20/2020,4,4.0,1,23,2020
Shallow,Lady Gaga & Bradley Cooper,3/16/2019,6,1.0,1,23,2019
Rockstar,DaBaby Featuring Roddy Ricch,10/3/2020,6,4.0,1,23,2020
Senorita,Shawn Mendes & Camila Cabello,12/7/2019,7,6.0,1,23,2019
Roses,SAINt JHN,9/5/2020,8,8.0,4,23,2020
Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,11/28/2020,11,9.0,1,23,2020
Sucker,Jonas Brothers,8/17/2019,12,9.0,1,23,2019
Dance Monkey,Tones And I,3/21/2020,12,8.0,4,23,2020
Ran$om,Lil Tecca,11/16/2019,13,13.0,4,23,2019
34+35,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,4/17/2021,15,14.0,2,23,2021
Roxanne,Arizona Zervas,4/18/2020,16,11.0,4,23,2020
Savage,Megan Thee Stallion,8/29/2020,20,16.0,1,23,2020
7 Rings,Ariana Grande,7/6/2019,23,19.0,1,23,2019
Positions,Ariana Grande,4/10/2021,25,21.0,1,23,2021
"10,000 Hours",Dan + Shay & Justin Bieber,3/21/2020,27,20.0,4,23,2020
Dakiti,Bad Bunny & Jhay Cortez,4/17/2021,31,27.0,5,23,2021
Someone You Loved,Lewis Capaldi,11/2/2019,1,3.0,1,24,2019
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,4/13/2019,2,3.0,1,24,2019
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,8/24/2019,3,1.0,1,24,2019
Circles,Post Malone,2/22/2020,3,3.0,1,24,2020
Sicko Mode,Travis Scott,1/26/2019,3,4.0,1,24,2019
Blinding Lights,The Weeknd,5/23/2020,4,3.0,1,24,2020
Bad Guy,Billie Eilish,9/21/2019,5,3.0,1,24,2019
Say So,Doja Cat Featuring Nicki Minaj,6/27/2020,6,4.0,1,24,2020
Rockstar,DaBaby Featuring Roddy Ricch,10/10/2020,7,6.0,1,24,2020
Shallow,Lady Gaga & Bradley Cooper,3/23/2019,9,6.0,1,24,2019
Roses,SAINt JHN,9/12/2020,11,8.0,4,24,2020
Sucker,Jonas Brothers,8/24/2019,12,12.0,1,24,2019
Senorita,Shawn Mendes & Camila Cabello,12/14/2019,15,7.0,1,24,2019
Dance Monkey,Tones And I,3/28/2020,15,12.0,4,24,2020
Ran$om,Lil Tecca,11/23/2019,17,13.0,4,24,2019
Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,12/5/2020,19,11.0,1,24,2020
Roxanne,Arizona Zervas,4/25/2020,19,16.0,4,24,2020
Savage,Megan Thee Stallion,9/5/2020,20,20.0,1,24,2020
34+35,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,4/24/2021,21,15.0,2,24,2021
"10,000 Hours",Dan + Shay & Justin Bieber,3/28/2020,22,27.0,4,24,2020
7 Rings,Ariana Grande,7/13/2019,23,23.0,1,24,2019
Positions,Ariana Grande,4/17/2021,24,25.0,1,24,2021
Dakiti,Bad Bunny & Jhay Cortez,4/24/2021,34,31.0,5,24,2021
Someone You Loved,Lewis Capaldi,11/9/2019,2,1.0,1,25,2019
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,4/20/2019,2,2.0,1,25,2019
Circles,Post Malone,2/29/2020,3,3.0,1,25,2020
Blinding Lights,The Weeknd,5/30/2020,3,4.0,1,25,2020
Bad Guy,Billie Eilish,9/28/2019,3,5.0,1,25,2019
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,8/31/2019,4,3.0,1,25,2019
Sicko Mode,Travis Scott,2/2/2019,5,3.0,1,25,2019
Say So,Doja Cat Featuring Nicki Minaj,7/4/2020,6,6.0,1,25,2020
Rockstar,DaBaby Featuring Roddy Ricch,10/17/2020,7,7.0,1,25,2020
Shallow,Lady Gaga & Bradley Cooper,3/30/2019,7,9.0,1,25,2019
Sucker,Jonas Brothers,8/31/2019,12,12.0,1,25,2019
Roses,SAINt JHN,9/19/2020,13,11.0,4,25,2020
Dance Monkey,Tones And I,4/4/2020,15,15.0,4,25,2020
Senorita,Shawn Mendes & Camila Cabello,12/21/2019,16,15.0,1,25,2019
"10,000 Hours",Dan + Shay & Justin Bieber,4/4/2020,19,22.0,4,25,2020
7 Rings,Ariana Grande,7/20/2019,24,23.0,1,25,2019
34+35,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,5/1/2021,26,21.0,2,25,2021
Ran$om,Lil Tecca,11/30/2019,26,17.0,4,25,2019
Roxanne,Arizona Zervas,5/2/2020,26,19.0,4,25,2020
Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,12/12/2020,29,19.0,1,25,2020
Dakiti,Bad Bunny & Jhay Cortez,5/1/2021,29,34.0,5,25,2021
Savage,Megan Thee Stallion,9/12/2020,30,20.0,1,25,2020
Positions,Ariana Grande,4/24/2021,31,24.0,1,25,2021
Someone You Loved,Lewis Capaldi,11/16/2019,1,2.0,1,26,2019
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,4/27/2019,3,2.0,1,26,2019
Circles,Post Malone,3/7/2020,3,3.0,1,26,2020
Blinding Lights,The Weeknd,6/6/2020,4,3.0,1,26,2020
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,9/7/2019,5,4.0,1,26,2019
Sicko Mode,Travis Scott,2/9/2019,5,5.0,1,26,2019
Say So,Doja Cat Featuring Nicki Minaj,7/11/2020,6,6.0,1,26,2020
Bad Guy,Billie Eilish,10/5/2019,7,3.0,1,26,2019
Rockstar,DaBaby Featuring Roddy Ricch,10/24/2020,7,7.0,1,26,2020
Shallow,Lady Gaga & Bradley Cooper,4/6/2019,10,7.0,1,26,2019
Roses,SAINt JHN,9/26/2020,14,13.0,4,26,2020
Sucker,Jonas Brothers,9/7/2019,15,12.0,1,26,2019
Dance Monkey,Tones And I,4/11/2020,20,15.0,4,26,2020
Senorita,Shawn Mendes & Camila Cabello,12/28/2019,21,16.0,1,26,2019
Ran$om,Lil Tecca,12/7/2019,25,26.0,4,26,2019
34+35,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,5/8/2021,27,26.0,2,26,2021
"10,000 Hours",Dan + Shay & Justin Bieber,4/11/2020,28,19.0,4,26,2020
7 Rings,Ariana Grande,7/27/2019,30,24.0,1,26,2019
Savage,Megan Thee Stallion,9/19/2020,32,30.0,1,26,2020
Positions,Ariana Grande,5/1/2021,33,31.0,1,26,2021
Roxanne,Arizona Zervas,5/9/2020,33,26.0,4,26,2020
Dakiti,Bad Bunny & Jhay Cortez,5/8/2021,33,29.0,5,26,2021
Savage Love (Laxed - Siren Beat),Jawsh 685 x Jason Derulo,12/19/2020,44,29.0,1,26,2020
Someone You Loved,Lewis Capaldi,11/23/2019,1,1.0,1,27,2019
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,5/4/2019,3,3.0,1,27,2019
Blinding Lights,The Weeknd,6/13/2020,3,4.0,1,27,2020
Circles,Post Malone,3/14/2020,4,3.0,1,27,2020
Sicko Mode,Travis Scott,2/16/2019,5,5.0,1,27,2019
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,9/14/2019,5,5.0,1,27,2019
Bad Guy,Billie Eilish,10/12/2019,6,7.0,1,27,2019
Rockstar,DaBaby Featuring Roddy Ricch,10/31/2020,8,7.0,1,27,2020
Say So,Doja Cat Featuring Nicki Minaj,7/18/2020,9,6.0,1,27,2020
Shallow,Lady Gaga & Bradley Cooper,4/13/2019,11,10.0,1,27,2019
Sucker,Jonas Brothers,9/14/2019,13,15.0,1,27,2019
Roses,SAINt JHN,10/3/2020,18,14.0,4,27,2020
Dance Monkey,Tones And I,4/18/2020,21,20.0,4,27,2020
Senorita,Shawn Mendes & Camila Cabello,1/4/2020,26,21.0,1,27,2020
34+35,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,5/15/2021,29,27.0,2,27,2021
7 Rings,Ariana Grande,8/3/2019,33,30.0,1,27,2019
Positions,Ariana Grande,5/8/2021,34,33.0,1,27,2021
"10,000 Hours",Dan + Shay & Justin Bieber,4/18/2020,34,28.0,4,27,2020
Ran$om,Lil Tecca,12/14/2019,37,25.0,4,27,2019
Dakiti,Bad Bunny & Jhay Cortez,5/15/2021,38,33.0,5,27,2021
Savage,Megan Thee Stallion,9/26/2020,40,32.0,1,27,2020
Someone You Loved,Lewis Capaldi,11/30/2019,2,1.0,1,28,2019
Blinding Lights,The Weeknd,6/20/2020,3,3.0,1,28,2020
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,5/11/2019,5,3.0,1,28,2019
Circles,Post Malone,3/21/2020,5,4.0,1,28,2020
Sicko Mode,Travis Scott,2/23/2019,7,5.0,1,28,2019
Bad Guy,Billie Eilish,10/19/2019,9,6.0,1,28,2019
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,9/21/2019,11,5.0,1,28,2019
Rockstar,DaBaby Featuring Roddy Ricch,11/7/2020,11,8.0,1,28,2020
Senorita,Shawn Mendes & Camila Cabello,1/11/2020,11,26.0,1,28,2020
Shallow,Lady Gaga & Bradley Cooper,4/20/2019,13,11.0,1,28,2019
Say So,Doja Cat Featuring Nicki Minaj,7/25/2020,18,9.0,1,28,2020
Sucker,Jonas Brothers,9/21/2019,19,13.0,1,28,2019
Roses,SAINt JHN,10/10/2020,22,18.0,4,28,2020
Dance Monkey,Tones And I,4/25/2020,24,21.0,4,28,2020
7 Rings,Ariana Grande,8/10/2019,30,33.0,1,28,2019
Ran$om,Lil Tecca,12/21/2019,31,37.0,4,28,2019
"10,000 Hours",Dan + Shay & Justin Bieber,4/25/2020,34,34.0,4,28,2020
34+35,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,5/22/2021,36,29.0,2,28,2021
Positions,Ariana Grande,5/15/2021,37,34.0,1,28,2021
Dakiti,Bad Bunny & Jhay Cortez,5/22/2021,43,38.0,5,28,2021
Savage,Megan Thee Stallion,10/3/2020,48,40.0,1,28,2020
Someone You Loved,Lewis Capaldi,12/7/2019,2,2.0,1,29,2019
Blinding Lights,The Weeknd,6/27/2020,5,3.0,1,29,2020
Circles,Post Malone,3/28/2020,5,5.0,1,29,2020
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,5/18/2019,7,5.0,1,29,2019
Sicko Mode,Travis Scott,3/2/2019,7,7.0,1,29,2019
Bad Guy,Billie Eilish,10/26/2019,8,9.0,1,29,2019
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,9/28/2019,10,11.0,1,29,2019
Rockstar,DaBaby Featuring Roddy Ricch,11/14/2020,13,11.0,1,29,2020
Sucker,Jonas Brothers,9/28/2019,15,19.0,1,29,2019
Shallow,Lady Gaga & Bradley Cooper,4/27/2019,16,13.0,1,29,2019
Senorita,Shawn Mendes & Camila Cabello,1/18/2020,18,11.0,1,29,2020
Say So,Doja Cat Featuring Nicki Minaj,8/1/2020,21,18.0,1,29,2020
7 Rings,Ariana Grande,8/17/2019,30,30.0,1,29,2019
Roses,SAINt JHN,10/17/2020,31,22.0,4,29,2020
Dance Monkey,Tones And I,5/2/2020,31,24.0,4,29,2020
Positions,Ariana Grande,5/22/2021,37,37.0,1,29,2021
Ran$om,Lil Tecca,12/28/2019,39,31.0,4,29,2019
"10,000 Hours",Dan + Shay & Justin Bieber,5/2/2020,41,34.0,4,29,2020
Blinding Lights,The Weeknd,7/4/2020,3,5.0,1,30,2020
Someone You Loved,Lewis Capaldi,12/14/2019,4,2.0,1,30,2019
Circles,Post Malone,4/4/2020,5,5.0,1,30,2020
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,5/25/2019,6,7.0,1,30,2019
Bad Guy,Billie Eilish,11/2/2019,9,8.0,1,30,2019
Sicko Mode,Travis Scott,3/9/2019,10,7.0,1,30,2019
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,10/5/2019,10,10.0,1,30,2019
Rockstar,DaBaby Featuring Roddy Ricch,11/21/2020,14,13.0,1,30,2020
Sucker,Jonas Brothers,10/5/2019,14,15.0,1,30,2019
Shallow,Lady Gaga & Bradley Cooper,5/4/2019,15,16.0,1,30,2019
Senorita,Shawn Mendes & Camila Cabello,1/25/2020,24,18.0,1,30,2020
Say So,Doja Cat Featuring Nicki Minaj,8/8/2020,27,21.0,1,30,2020
7 Rings,Ariana Grande,8/24/2019,29,30.0,1,30,2019
Roses,SAINt JHN,10/24/2020,31,31.0,4,30,2020
Dance Monkey,Tones And I,5/9/2020,34,31.0,4,30,2020
"10,000 Hours",Dan + Shay & Justin Bieber,5/9/2020,46,41.0,4,30,2020
Ran$om,Lil Tecca,1/4/2020,50,39.0,4,30,2020
Blinding Lights,The Weeknd,7/11/2020,3,3.0,1,31,2020
Someone You Loved,Lewis Capaldi,12/21/2019,4,4.0,1,31,2019
Circles,Post Malone,4/11/2020,4,5.0,1,31,2020
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,6/1/2019,7,6.0,1,31,2019
Bad Guy,Billie Eilish,11/9/2019,10,9.0,1,31,2019
Sicko Mode,Travis Scott,3/16/2019,10,10.0,1,31,2019
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,10/12/2019,10,10.0,1,31,2019
Shallow,Lady Gaga & Bradley Cooper,5/11/2019,15,15.0,1,31,2019
Sucker,Jonas Brothers,10/12/2019,16,14.0,1,31,2019
Rockstar,DaBaby Featuring Roddy Ricch,11/28/2020,17,14.0,1,31,2020
Senorita,Shawn Mendes & Camila Cabello,2/1/2020,30,24.0,1,31,2020
Say So,Doja Cat Featuring Nicki Minaj,8/15/2020,33,27.0,1,31,2020
Roses,SAINt JHN,10/31/2020,33,31.0,4,31,2020
Ran$om,Lil Tecca,1/11/2020,33,50.0,4,31,2020
7 Rings,Ariana Grande,8/31/2019,37,29.0,1,31,2019
Dance Monkey,Tones And I,5/16/2020,49,34.0,4,31,2020
Blinding Lights,The Weeknd,7/18/2020,2,3.0,1,32,2020
Circles,Post Malone,4/18/2020,6,4.0,1,32,2020
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,6/8/2019,6,7.0,1,32,2019
Someone You Loved,Lewis Capaldi,12/28/2019,8,4.0,1,32,2019
Sicko Mode,Travis Scott,3/23/2019,10,10.0,1,32,2019
Bad Guy,Billie Eilish,11/16/2019,12,10.0,1,32,2019
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,10/19/2019,14,10.0,1,32,2019
Shallow,Lady Gaga & Bradley Cooper,5/18/2019,19,15.0,1,32,2019
Sucker,Jonas Brothers,10/19/2019,19,16.0,1,32,2019
Rockstar,DaBaby Featuring Roddy Ricch,12/5/2020,26,17.0,1,32,2020
Senorita,Shawn Mendes & Camila Cabello,2/8/2020,26,30.0,1,32,2020
Say So,Doja Cat Featuring Nicki Minaj,8/22/2020,33,33.0,1,32,2020
Roses,SAINt JHN,11/7/2020,39,33.0,4,32,2020
Dance Monkey,Tones And I,5/23/2020,42,49.0,4,32,2020
7 Rings,Ariana Grande,9/7/2019,43,37.0,1,32,2019
Blinding Lights,The Weeknd,7/25/2020,4,2.0,1,33,2020
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,6/15/2019,7,6.0,1,33,2019
Circles,Post Malone,4/25/2020,7,6.0,1,33,2020
Someone You Loved,Lewis Capaldi,1/4/2020,8,8.0,1,33,2020
Sicko Mode,Travis Scott,3/30/2019,13,10.0,1,33,2019
Bad Guy,Billie Eilish,11/23/2019,13,12.0,1,33,2019
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,10/26/2019,16,14.0,1,33,2019
Shallow,Lady Gaga & Bradley Cooper,5/25/2019,22,19.0,1,33,2019
Sucker,Jonas Brothers,10/26/2019,23,19.0,1,33,2019
Senorita,Shawn Mendes & Camila Cabello,2/15/2020,28,26.0,1,33,2020
Rockstar,DaBaby Featuring Roddy Ricch,12/12/2020,35,26.0,1,33,2020
7 Rings,Ariana Grande,9/14/2019,40,43.0,1,33,2019
Say So,Doja Cat Featuring Nicki Minaj,8/29/2020,43,33.0,1,33,2020
Roses,SAINt JHN,11/14/2020,44,39.0,4,33,2020
Dance Monkey,Tones And I,5/30/2020,47,42.0,4,33,2020
Blinding Lights,The Weeknd,8/1/2020,4,4.0,1,34,2020
Someone You Loved,Lewis Capaldi,1/11/2020,4,8.0,1,34,2020
Circles,Post Malone,5/2/2020,6,7.0,1,34,2020
Sunflower (Spider-Man: Into The Spider-Verse),Post Malone & Swae Lee,6/22/2019,7,7.0,1,34,2019
Bad Guy,Billie Eilish,11/30/2019,17,13.0,1,34,2019
Sicko Mode,Travis Scott,4/6/2019,18,13.0,1,34,2019
Old Town Road,Lil Nas X Featuring Billy Ray Cyrus,11/2/2019,18,16.0,1,34,2019
Sucker,Jonas Brothers,11/2/2019,23,23.0,1,34,2019
Senorita,Shawn Mendes & Camila Cabello,2/22/2020,33,28.0,1,34,2020
